CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00256,Male,0,No,No,69,Yes,DSL,Two year,No,Mailed check,46.64,3365.21,No
CUST_00257,Male,0,No,No,4,Yes,DSL,One year,No,Electronic check,69.68,268.13,Yes
CUST_00258,Female,1,Yes,Yes,57,Yes,Fiber optic,Month-to-month,No,Bank transfer,103.2,5650.39,No
CUST_00259,Female,0,Yes,No,31,Yes,No,Month-to-month,Yes,Electronic check,18.43,554.14,Yes
CUST_00260,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,No,Credit card,94.24,296.35,Yes
CUST_00261,Male,0,No,Yes,67,Yes,Fiber optic,Two year,Yes,Mailed check,81.02,5383.32,No
CUST_00262,Female,0,Yes,No,50,Yes,No,Month-to-month,Yes,Electronic check,23.61,1230.64,No
CUST_00263,Male,0,Yes,No,17,No,DSL,Month-to-month,No,Mailed check,46.74,770.84,Yes
CUST_00264,Male,0,No,No,60,Yes,DSL,Month-to-month,Yes,Bank transfer,50.12,3111.02,Yes
CUST_00265,Male,0,No,Yes,66,Yes,Fiber optic,Month-to-month,No,Bank transfer,74.7,4836.56,No
CUST_00266,Female,1,No,Yes,24,Yes,Fiber optic,One year,No,Electronic check,72.93,1791.47,No
CUST_00267,Female,0,Yes,No,32,Yes,Fiber optic,Month-to-month,No,Electronic check,97.0,3251.38,Yes
CUST_00268,Female,0,Yes,Yes,19,Yes,DSL,Month-to-month,Yes,Electronic check,75.4,1494.62,Yes
CUST_00269,Male,0,No,No,66,Yes,No,Month-to-month,No,Credit card,21.58,1471.25,No
CUST_00270,Male,0,Yes,No,60,Yes,DSL,One year,Yes,Bank transfer,52.37,3000.89,No
CUST_00271,Female,0,Yes,No,66,Yes,Fiber optic,Month-to-month,No,Credit card,85.47,5701.87,No
CUST_00272,Female,0,Yes,Yes,15,Yes,No,Month-to-month,No,Electronic check,20.52,318.16,Yes
CUST_00273,Female,0,No,No,35,Yes,DSL,One year,No,Bank transfer,60.81,2106.83,No
CUST_00274,Female,0,No,No,69,Yes,No,Month-to-month,Yes,Credit card,20.94,1478.53,No
CUST_00275,Male,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Yes,Credit card,100.2,2607.54,No
CUST_00276,Female,0,Yes,No,7,No,No,Two year,Yes,Mailed check,20.38,138.04,No
CUST_00277,Male,0,Yes,No,6,Yes,DSL,Month-to-month,No,Credit card,68.2,415.1,No
CUST_00278,Female,0,Yes,Yes,33,Yes,No,Month-to-month,No,Electronic check,21.83,715.77,No
CUST_00279,Male,0,No,No,58,Yes,DSL,One year,Yes,Electronic check,46.7,2632.16,No
CUST_00280,Female,0,No,Yes,49,Yes,Fiber optic,Month-to-month,No,Credit card,111.39,5339.37,No
CUST_00281,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,No,Mailed check,78.01,1341.91,No
CUST_00282,Female,0,Yes,Yes,42,Yes,DSL,Two year,No,Mailed check,60.8,2611.3,No
CUST_00283,Female,1,No,No,72,Yes,DSL,Two year,No,Mailed check,78.17,5463.39,No
CUST_00284,Male,0,Yes,No,40,Yes,Fiber optic,One year,Yes,Credit card,81.13,3392.92,No
CUST_00285,Female,1,No,Yes,46,Yes,Fiber optic,Month-to-month,Yes,Credit card,71.0,3105.26,No
CUST_00286,Male,0,Yes,Yes,71,Yes,DSL,Month-to-month,Yes,Mailed check,62.15,4501.06,Yes
CUST_00287,Male,1,No,No,70,Yes,DSL,One year,Yes,Credit card,52.84,3621.33,No
CUST_00288,Male,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,No,Bank transfer,96.19,6526.95,Yes
CUST_00289,Male,1,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.77,107.52,Yes
CUST_00290,Female,1,No,No,52,Yes,Fiber optic,Two year,Yes,Credit card,93.0,4866.01,No
CUST_00291,Male,0,No,No,35,Yes,No,Month-to-month,No,Bank transfer,22.52,809.8,No
CUST_00292,Male,1,Yes,No,69,Yes,Fiber optic,Month-to-month,Yes,Credit card,99.98,7121.79,No
CUST_00293,Male,0,Yes,No,5,Yes,DSL,Month-to-month,No,Bank transfer,73.72,352.87,No
CUST_00294,Female,0,No,No,17,Yes,Fiber optic,One year,No,Mailed check,100.96,1751.11,No
CUST_00295,Female,0,No,Yes,53,Yes,Fiber optic,Month-to-month,Yes,Electronic check,113.93,5977.22,Yes
CUST_00296,Female,0,Yes,No,52,No,DSL,Month-to-month,Yes,Credit card,60.97,3271.31,No
CUST_00297,Female,0,Yes,Yes,14,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,72.26,1022.68,No
CUST_00298,Male,0,No,No,29,Yes,Fiber optic,Two year,No,Bank transfer,87.73,2419.6,No
CUST_00299,Male,1,No,No,8,Yes,No,Month-to-month,No,Mailed check,23.88,194.21,No
CUST_00300,Female,0,No,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.99,79.22,Yes
CUST_00301,Male,0,No,No,29,Yes,Fiber optic,Two year,No,Electronic check,103.12,2865.73,No
CUST_00302,Male,1,No,Yes,36,Yes,DSL,Month-to-month,Yes,Electronic check,63.75,2293.61,Yes
CUST_00303,Male,1,Yes,Yes,51,Yes,Fiber optic,Month-to-month,No,Bank transfer,110.53,5707.97,Yes
CUST_00304,Female,1,Yes,Yes,37,Yes,DSL,One year,Yes,Credit card,70.59,2532.45,No
CUST_00305,Female,0,No,No,69,Yes,Fiber optic,One year,No,Credit card,99.72,,Yes
CUST_00306,Male,1,Yes,No,53,Yes,Fiber optic,Month-to-month,No,Mailed check,109.91,5562.95,Yes
CUST_00307,Female,0,Yes,No,52,Yes,No,Two year,Yes,Electronic check,24.36,1317.98,No
CUST_00308,Female,0,No,No,12,Yes,DSL,Month-to-month,No,Credit card,58.47,720.09,No
CUST_00309,Female,0,Yes,No,52,Yes,DSL,Two year,Yes,Bank transfer,77.47,4206.36,No
CUST_00310,Female,0,Yes,No,1,Yes,Fiber optic,One year,No,Bank transfer,72.46,71.87,No
CUST_00311,Female,0,Yes,Yes,7,Yes,Fiber optic,Two year,Yes,Electronic check,104.32,696.2,Yes
CUST_00312,Male,0,No,No,17,Yes,DSL,Month-to-month,Yes,Mailed check,56.78,949.94,No
CUST_00313,Female,0,No,No,43,Yes,DSL,Month-to-month,Yes,Mailed check,62.06,2672.74,No
CUST_00314,Male,0,Yes,No,71,Yes,Fiber optic,One year,No,Electronic check,107.61,7973.24,No
CUST_00315,Male,0,Yes,No,17,Yes,Fiber optic,Two year,Yes,Bank transfer,98.67,1741.59,No
CUST_00316,Female,0,Yes,Yes,59,Yes,No,Two year,No,Mailed check,21.2,1262.71,No
CUST_00317,Male,0,Yes,Yes,3,Yes,DSL,Month-to-month,Yes,Bank transfer,50.74,155.71,Yes
CUST_00318,Male,0,Yes,Yes,29,No,No,Month-to-month,No,Bank transfer,24.57,745.02,No
CUST_00319,Male,0,Yes,Yes,22,Yes,Fiber optic,Two year,Yes,Credit card,84.96,1934.68,Yes
CUST_00320,Female,0,No,Yes,38,No,DSL,Two year,No,Mailed check,48.54,1873.84,No
CUST_00321,Female,1,Yes,No,54,Yes,Fiber optic,Month-to-month,No,Bank transfer,95.39,5171.51,Yes
CUST_00322,Male,0,Yes,Yes,50,Yes,Fiber optic,One year,No,Credit card,88.28,4403.55,No
CUST_00323,Female,0,No,Yes,69,Yes,DSL,One year,Yes,Bank transfer,65.67,4647.36,No
CUST_00324,Female,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.51,2489.84,Yes
CUST_00325,Female,0,Yes,No,23,Yes,Fiber optic,Two year,No,Mailed check,87.04,1945.46,No
CUST_00326,Female,0,Yes,Yes,47,Yes,DSL,Month-to-month,No,Bank transfer,79.04,3705.13,No
CUST_00327,Male,0,Yes,No,21,Yes,DSL,One year,No,Mailed check,77.78,1677.64,No
CUST_00328,Male,0,No,No,20,Yes,DSL,Two year,Yes,Credit card,75.25,1531.51,No
CUST_00329,Female,0,Yes,Yes,23,Yes,Fiber optic,Month-to-month,Yes,Mailed check,105.06,2438.52,No
CUST_00330,Female,0,No,No,68,Yes,DSL,Two year,No,Bank transfer,50.48,3372.1,No
CUST_00331,Male,0,Yes,Yes,21,Yes,Fiber optic,One year,Yes,Mailed check,91.01,1932.12,No
CUST_00332,Male,0,Yes,Yes,21,Yes,Fiber optic,Two year,Yes,Electronic check,102.76,2182.07,No
CUST_00333,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.78,81.23,Yes
CUST_00334,Male,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,Yes,Credit card,71.49,1121.68,No
CUST_00335,Female,0,No,Yes,17,Yes,DSL,One year,Yes,Bank transfer,59.63,1029.29,No
CUST_00336,Female,1,No,No,51,Yes,No,Month-to-month,No,Mailed check,20.98,1107.29,No
CUST_00337,Male,1,No,No,63,Yes,Fiber optic,Month-to-month,No,Credit card,72.93,4424.08,No
CUST_00338,Male,0,Yes,No,14,Yes,Fiber optic,Month-to-month,Yes,Credit card,84.43,1212.34,No
CUST_00339,Female,0,Yes,No,59,Yes,Fiber optic,Month-to-month,No,Bank transfer,111.28,6632.31,No
CUST_00340,Female,0,Yes,Yes,50,Yes,Fiber optic,One year,Yes,Mailed check,81.26,3985.27,No
CUST_00341,Male,0,Yes,No,34,Yes,Fiber optic,One year,No,Credit card,95.61,3132.6,Yes
CUST_00342,Female,0,No,No,6,Yes,Fiber optic,Two year,Yes,Credit card,91.95,545.09,No
CUST_00343,Male,1,Yes,Yes,49,Yes,DSL,One year,Yes,Bank transfer,75.17,3661.95,No
CUST_00344,Female,1,Yes,Yes,6,Yes,No,Two year,Yes,Bank transfer,22.57,130.58,No
CUST_00345,Male,0,No,Yes,69,Yes,Fiber optic,Month-to-month,No,Credit card,77.13,5412.46,No
CUST_00346,Male,0,No,Yes,7,Yes,DSL,Two year,No,Mailed check,50.0,343.25,No
CUST_00347,Male,0,Yes,No,51,Yes,Fiber optic,Month-to-month,No,Credit card,95.09,4997.84,No
CUST_00348,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Electronic check,46.63,47.32,Yes
CUST_00349,Female,0,No,Yes,13,Yes,DSL,Month-to-month,Yes,Bank transfer,58.77,749.58,No
CUST_00350,Male,0,No,Yes,43,Yes,Fiber optic,Month-to-month,No,Electronic check,87.96,3729.14,No
CUST_00351,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,No,Mailed check,78.83,2222.66,No
CUST_00352,Male,0,No,Yes,71,Yes,No,Month-to-month,Yes,Bank transfer,20.11,1491.58,No
CUST_00353,Male,0,Yes,No,3,Yes,No,Month-to-month,Yes,Mailed check,20.31,60.43,Yes
CUST_00354,Female,1,Yes,Yes,58,Yes,DSL,Month-to-month,Yes,Electronic check,45.41,2681.06,No
CUST_00355,Female,0,Yes,No,17,Yes,Fiber optic,Month-to-month,No,Mailed check,106.27,1893.21,No
CUST_00356,Male,0,Yes,Yes,45,Yes,No,Month-to-month,Yes,Bank transfer,24.7,1166.51,No
CUST_00357,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Yes,Electronic check,55.12,3060.41,Yes
CUST_00358,Female,0,Yes,No,56,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,75.04,4224.69,No
CUST_00359,Male,0,Yes,No,54,Yes,No,Two year,Yes,Electronic check,24.67,1362.64,No
CUST_00360,Male,0,No,No,29,No,Fiber optic,One year,No,Credit card,103.32,2902.59,No
CUST_00361,Female,1,Yes,Yes,54,Yes,DSL,Two year,Yes,Mailed check,76.19,4246.7,No
CUST_00362,Male,0,Yes,No,27,Yes,No,One year,No,Mailed check,20.53,552.46,No
CUST_00363,Male,1,Yes,Yes,45,Yes,No,Two year,Yes,Bank transfer,21.39,962.26,No
CUST_00364,Female,0,No,No,31,Yes,Fiber optic,One year,No,Credit card,111.86,3389.43,No
CUST_00365,Male,0,Yes,No,36,Yes,Fiber optic,Month-to-month,No,Bank transfer,90.68,3199.23,No
CUST_00366,Male,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,No,Bank transfer,100.24,5860.63,Yes
CUST_00367,Female,0,No,Yes,37,Yes,DSL,Month-to-month,No,Electronic check,69.67,2688.95,No
CUST_00368,Female,0,Yes,No,67,Yes,DSL,One year,Yes,Credit card,74.3,4919.22,No
CUST_00369,Male,0,Yes,No,36,No,Fiber optic,Two year,No,Electronic check,113.88,3961.31,No
CUST_00370,Male,0,No,Yes,5,Yes,No,Two year,No,Bank transfer,20.34,98.08,No
CUST_00371,Female,1,Yes,No,46,Yes,No,Month-to-month,Yes,Electronic check,19.73,899.27,No
CUST_00372,Female,1,No,Yes,52,Yes,Fiber optic,Two year,No,Electronic check,73.5,3872.36,No
CUST_00373,Female,1,Yes,Yes,49,Yes,Fiber optic,Two year,No,Mailed check,108.54,5466.41,No
CUST_00374,Female,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Credit card,55.24,345.54,Yes
CUST_00375,Male,0,Yes,No,10,Yes,No,Two year,No,Mailed check,18.35,185.96,No
CUST_00376,Female,0,No,No,23,Yes,Fiber optic,Month-to-month,Yes,Credit card,108.94,2485.68,No
CUST_00377,Female,0,No,Yes,17,Yes,No,Month-to-month,No,Mailed check,21.57,363.82,No
CUST_00378,Male,0,No,Yes,44,Yes,Fiber optic,Month-to-month,No,Bank transfer,107.72,4775.11,No
CUST_00379,Female,0,Yes,Yes,41,Yes,Fiber optic,Two year,No,Mailed check,94.95,3907.83,No
CUST_00380,Male,0,Yes,Yes,15,No,No,Month-to-month,Yes,Credit card,20.2,307.21,Yes
CUST_00381,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,No,Credit card,75.84,3338.11,Yes
CUST_00382,Female,1,No,Yes,58,Yes,DSL,Month-to-month,Yes,Credit card,60.3,3343.2,No
CUST_00383,Female,0,Yes,No,50,Yes,DSL,Month-to-month,No,Mailed check,45.93,2296.63,No
CUST_00384,Male,0,Yes,Yes,52,Yes,No,Month-to-month,No,Electronic check,22.22,1100.13,No
CUST_00385,Male,0,Yes,No,70,Yes,Fiber optic,Month-to-month,No,Mailed check,89.24,6047.61,No
CUST_00386,Female,1,Yes,No,68,Yes,Fiber optic,Month-to-month,No,Electronic check,76.37,5134.6,Yes
CUST_00387,Male,0,No,No,63,Yes,DSL,Month-to-month,Yes,Mailed check,63.56,4024.71,No
CUST_00388,Male,0,Yes,No,58,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,106.04,5956.53,Yes
CUST_00389,Male,0,Yes,No,23,Yes,Fiber optic,Two year,Yes,Bank transfer,113.87,2560.33,No
CUST_00390,Male,0,Yes,Yes,44,Yes,DSL,Two year,No,Mailed check,63.46,2757.01,No
CUST_00391,Male,0,Yes,Yes,44,Yes,No,Month-to-month,Yes,Mailed check,18.91,806.71,No
CUST_00392,Male,0,Yes,No,52,Yes,Fiber optic,Month-to-month,Yes,Mailed check,106.48,5813.22,No
CUST_00393,Female,0,Yes,Yes,67,Yes,DSL,Two year,No,Bank transfer,69.35,4788.21,No
CUST_00394,Female,0,Yes,Yes,28,Yes,Fiber optic,Month-to-month,Yes,Electronic check,112.93,3260.32,Yes
CUST_00395,Male,0,No,Yes,67,Yes,DSL,One year,No,Credit card,63.73,4299.48,No
CUST_00396,Female,1,No,Yes,18,Yes,Fiber optic,Month-to-month,No,Electronic check,86.07,1620.73,Yes
CUST_00397,Female,0,No,Yes,27,Yes,DSL,Month-to-month,Yes,Mailed check,78.7,2174.22,No
CUST_00398,Female,0,Yes,Yes,51,Yes,No,One year,Yes,Bank transfer,21.77,1091.45,No
CUST_00399,Female,0,No,Yes,60,Yes,Fiber optic,One year,No,Credit card,70.72,4289.84,No
CUST_00400,Male,0,Yes,No,49,Yes,Fiber optic,Month-to-month,No,Electronic check,91.32,4493.99,Yes
CUST_00401,Female,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,No,Mailed check,70.11,1060.05,No
CUST_00402,Female,0,Yes,Yes,68,Yes,Fiber optic,Two year,No,Bank transfer,103.2,7240.35,No
CUST_00403,Male,0,Yes,Yes,15,No,DSL,Month-to-month,Yes,Bank transfer,64.81,973.05,Yes
CUST_00404,Male,0,No,No,51,Yes,No,One year,No,Credit card,18.77,979.08,No
CUST_00405,Female,0,Yes,No,48,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.59,4988.51,Yes
CUST_00406,Female,0,Yes,Yes,72,Yes,DSL,Month-to-month,No,Bank transfer,63.78,4790.22,No
CUST_00407,Female,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,75.13,72.03,No
CUST_00408,Female,0,No,No,7,Yes,Fiber optic,One year,No,Mailed check,77.2,567.08,No
CUST_00409,Female,0,No,Yes,53,Yes,No,Month-to-month,No,Credit card,23.75,1275.7,No
CUST_00410,Female,0,Yes,No,31,Yes,DSL,Month-to-month,Yes,Electronic check,57.44,1775.35,Yes
CUST_00411,Male,0,No,Yes,18,Yes,DSL,Month-to-month,No,Bank transfer,73.74,1302.18,Yes
CUST_00412,Female,0,Yes,No,12,Yes,DSL,Two year,Yes,Credit card,47.43,563.79,No
CUST_00413,Female,0,Yes,Yes,48,Yes,DSL,Two year,No,Electronic check,53.54,2642.26,No
CUST_00414,Male,1,No,No,30,Yes,Fiber optic,Two year,No,Electronic check,104.41,3019.25,No
CUST_00415,Male,0,No,Yes,7,Yes,Fiber optic,Two year,No,Bank transfer,98.88,675.02,Yes
CUST_00416,Male,0,No,Yes,3,Yes,DSL,Month-to-month,Yes,Credit card,55.74,160.92,No
CUST_00417,Male,0,Yes,No,63,No,DSL,Two year,No,Credit card,77.76,4863.01,No
CUST_00418,Female,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Yes,Credit card,79.5,471.61,Yes
CUST_00419,Female,0,Yes,Yes,15,Yes,Fiber optic,Month-to-month,No,Credit card,108.24,1647.76,No
CUST_00420,Female,0,Yes,No,71,Yes,No,Month-to-month,Yes,Electronic check,22.87,1704.28,No
CUST_00421,Female,0,Yes,Yes,43,Yes,DSL,Two year,Yes,Credit card,49.24,2200.35,No
CUST_00422,Female,0,Yes,Yes,18,Yes,DSL,One year,No,Credit card,64.43,1203.84,No
CUST_00423,Female,0,No,No,22,Yes,Fiber optic,One year,No,Bank transfer,111.85,2496.46,No
CUST_00424,Male,0,Yes,Yes,61,Yes,No,Two year,No,Mailed check,22.33,1331.02,No
CUST_00425,Female,0,No,No,61,Yes,Fiber optic,One year,No,Electronic check,93.8,5655.26,No
CUST_00426,Male,1,No,Yes,53,Yes,DSL,One year,Yes,Bank transfer,57.82,2987.95,No
CUST_00427,Male,0,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Bank transfer,105.5,2642.79,Yes
CUST_00428,Female,1,No,No,40,Yes,Fiber optic,Two year,No,Bank transfer,111.09,4415.08,No
CUST_00429,Male,0,No,Yes,8,Yes,Fiber optic,Two year,Yes,Electronic check,103.9,864.24,Yes
CUST_00430,Female,0,Yes,No,21,Yes,DSL,Two year,No,Mailed check,70.38,1514.1,No
CUST_00431,Male,0,Yes,Yes,43,Yes,Fiber optic,Month-to-month,No,Electronic check,78.66,3546.46,No
CUST_00432,Female,0,Yes,Yes,21,Yes,Fiber optic,Month-to-month,No,Credit card,107.53,2189.2,No
CUST_00433,Male,0,Yes,No,3,Yes,DSL,Month-to-month,No,Mailed check,46.42,139.28,Yes
CUST_00434,Female,0,No,Yes,31,Yes,Fiber optic,Month-to-month,No,Electronic check,104.08,3321.07,No
CUST_00435,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.49,2137.72,Yes
CUST_00436,Female,0,No,No,27,Yes,Fiber optic,One year,No,Credit card,91.93,2446.05,No
CUST_00437,Female,0,Yes,Yes,57,Yes,DSL,Two year,Yes,Electronic check,69.33,4076.83,No
CUST_00438,Female,0,Yes,Yes,33,Yes,No,Two year,No,Mailed check,23.31,763.99,No
CUST_00439,Male,1,Yes,No,44,Yes,DSL,Month-to-month,No,Bank transfer,76.08,3485.9,No
CUST_00440,Male,0,Yes,Yes,43,Yes,DSL,Month-to-month,No,Electronic check,54.89,2305.64,No
CUST_00441,Male,0,No,Yes,31,Yes,No,Month-to-month,No,Electronic check,19.57,630.73,No
CUST_00442,Female,0,No,No,65,Yes,No,Month-to-month,Yes,Mailed check,24.97,1587.33,No
CUST_00443,Male,0,Yes,Yes,17,Yes,DSL,Month-to-month,Yes,Electronic check,52.26,869.8,No
CUST_00444,Female,0,Yes,Yes,15,Yes,No,Month-to-month,No,Bank transfer,22.66,337.18,No
CUST_00445,Female,0,No,No,34,Yes,DSL,Two year,No,Credit card,78.35,2667.98,No
CUST_00446,Male,0,No,Yes,4,Yes,Fiber optic,Month-to-month,No,Credit card,110.35,437.77,No
CUST_00447,Male,0,No,Yes,72,Yes,DSL,One year,No,Credit card,60.51,4514.81,No
CUST_00448,Female,0,No,No,28,Yes,Fiber optic,One year,Yes,Bank transfer,98.69,2845.03,No
CUST_00449,Male,0,Yes,No,2,Yes,Fiber optic,One year,Yes,Credit card,93.81,184.05,Yes
CUST_00450,Female,1,No,Yes,17,Yes,Fiber optic,One year,No,Mailed check,85.6,1456.87,No
CUST_00451,Female,0,No,Yes,58,Yes,Fiber optic,Two year,Yes,Mailed check,76.5,4406.34,No
CUST_00452,Female,0,No,No,9,Yes,Fiber optic,One year,Yes,Bank transfer,106.15,912.96,Yes
CUST_00453,Female,0,No,Yes,31,Yes,No,Two year,No,Bank transfer,18.63,591.96,No
CUST_00454,Female,0,Yes,Yes,66,Yes,DSL,Month-to-month,Yes,Bank transfer,66.34,4238.87,No
CUST_00455,Male,1,Yes,Yes,62,Yes,DSL,Month-to-month,No,Mailed check,65.8,4256.9,No
CUST_00456,Male,0,Yes,No,19,Yes,Fiber optic,Two year,Yes,Bank transfer,85.07,1599.75,No
CUST_00457,Female,0,Yes,Yes,55,Yes,DSL,Month-to-month,Yes,Bank transfer,49.74,2769.11,No
CUST_00458,Female,1,Yes,Yes,28,Yes,Fiber optic,One year,No,Credit card,105.98,3062.0,No
CUST_00459,Male,0,Yes,No,50,Yes,Fiber optic,One year,Yes,Bank transfer,90.79,4394.21,No
CUST_00460,Male,0,No,No,65,Yes,DSL,Month-to-month,Yes,Electronic check,70.38,4593.82,No
CUST_00461,Female,0,No,No,3,Yes,No,Month-to-month,Yes,Credit card,18.12,52.92,Yes
CUST_00462,Male,0,No,Yes,52,Yes,DSL,Two year,Yes,Mailed check,47.61,2477.99,No
CUST_00463,Female,0,No,Yes,10,Yes,DSL,Two year,Yes,Mailed check,51.15,515.61,No
CUST_00464,Male,1,Yes,No,21,Yes,DSL,One year,No,Mailed check,48.98,994.64,No
CUST_00465,Female,1,No,Yes,37,Yes,DSL,Two year,No,Credit card,51.71,1928.72,No
CUST_00466,Male,0,Yes,Yes,15,Yes,Fiber optic,Two year,Yes,Mailed check,100.89,1506.56,No
CUST_00467,Female,0,No,Yes,9,Yes,Fiber optic,One year,No,Credit card,72.11,650.46,Yes
CUST_00468,Male,0,No,Yes,44,Yes,Fiber optic,Month-to-month,Yes,Credit card,71.7,3282.74,Yes
CUST_00469,Male,1,No,No,39,Yes,No,Month-to-month,Yes,Electronic check,18.22,709.49,No
CUST_00470,Female,0,Yes,No,5,Yes,DSL,Month-to-month,No,Electronic check,69.42,346.26,Yes
CUST_00471,Male,0,No,Yes,25,Yes,DSL,Month-to-month,Yes,Electronic check,63.76,1589.4,Yes
CUST_00472,Female,0,Yes,No,56,Yes,No,Month-to-month,No,Electronic check,20.59,1167.33,No
CUST_00473,Male,0,Yes,Yes,64,Yes,DSL,Two year,Yes,Electronic check,68.65,4335.16,No
CUST_00474,Female,0,No,Yes,72,Yes,No,One year,Yes,Mailed check,21.88,1622.48,No
CUST_00475,Male,0,Yes,No,52,Yes,No,Two year,No,Mailed check,18.05,918.59,No
CUST_00476,Female,0,Yes,No,9,Yes,No,One year,Yes,Mailed check,23.87,210.52,No
CUST_00477,Male,0,No,Yes,10,Yes,Fiber optic,Month-to-month,No,Electronic check,85.76,865.19,Yes
CUST_00478,Female,0,No,Yes,10,Yes,DSL,Month-to-month,No,Bank transfer,58.98,575.68,Yes
CUST_00479,Male,0,No,Yes,62,Yes,Fiber optic,Two year,Yes,Mailed check,105.2,6255.13,No
CUST_00480,Female,1,No,Yes,60,Yes,Fiber optic,Month-to-month,Yes,Mailed check,78.42,4566.62,No
CUST_00481,Female,0,No,No,19,Yes,DSL,One year,No,Bank transfer,45.35,897.34,No
CUST_00482,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Yes,Electronic check,110.9,4007.92,Yes
CUST_00483,Male,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Credit card,62.69,362.36,No
CUST_00484,Female,0,No,Yes,15,Yes,Fiber optic,Month-to-month,No,Bank transfer,85.73,1319.11,Yes
CUST_00485,Male,0,No,No,47,Yes,No,One year,Yes,Bank transfer,23.73,1168.99,No
CUST_00486,Female,1,Yes,Yes,45,Yes,DSL,Two year,Yes,Mailed check,45.92,2105.3,No
CUST_00487,Male,0,No,No,5,Yes,DSL,One year,No,Mailed check,52.08,271.4,Yes
CUST_00488,Female,0,Yes,Yes,53,Yes,DSL,One year,Yes,Electronic check,50.44,2768.02,No
CUST_00489,Male,0,No,No,66,Yes,DSL,Two year,Yes,Credit card,70.82,4665.03,No
CUST_00490,Male,1,No,Yes,62,Yes,DSL,One year,Yes,Credit card,55.92,3409.51,No
CUST_00491,Female,0,Yes,Yes,23,Yes,DSL,Two year,Yes,Bank transfer,72.05,1679.1,No
CUST_00492,Male,0,No,Yes,44,No,DSL,Month-to-month,Yes,Electronic check,46.45,2050.73,No
CUST_00493,Male,0,Yes,No,52,Yes,No,Two year,Yes,Credit card,22.26,1102.48,No
CUST_00494,Female,0,No,No,46,Yes,No,One year,No,Bank transfer,20.23,973.02,No
CUST_00495,Male,0,No,Yes,19,Yes,Fiber optic,Month-to-month,Yes,Mailed check,78.41,1500.28,Yes
CUST_00496,Male,1,Yes,Yes,47,Yes,DSL,Month-to-month,Yes,Credit card,73.59,3588.1,No
CUST_00497,Male,0,No,Yes,52,Yes,DSL,Month-to-month,Yes,Bank transfer,59.43,3162.8,No
CUST_00498,Female,0,No,Yes,24,Yes,Fiber optic,Month-to-month,No,Credit card,95.72,2260.79,Yes
CUST_00499,Male,0,Yes,No,17,Yes,Fiber optic,Two year,Yes,Electronic check,71.49,1264.06,No
CUST_00500,Female,1,No,No,46,Yes,No,One year,No,Bank transfer,23.54,1114.35,No
CUST_00501,Male,0,Yes,No,64,Yes,DSL,Two year,No,Electronic check,55.04,3497.89,No
CUST_00502,Male,0,No,Yes,28,Yes,Fiber optic,One year,No,Bank transfer,101.2,2930.17,No
CUST_00503,Male,0,Yes,Yes,50,Yes,Fiber optic,One year,No,Mailed check,104.22,5092.02,No
CUST_00504,Female,0,No,No,64,Yes,No,Month-to-month,No,Credit card,18.82,1225.03,No
CUST_00505,Male,0,Yes,Yes,28,Yes,Fiber optic,One year,Yes,Mailed check,83.32,2242.92,No
CUST_00506,Male,0,Yes,No,56,Yes,Fiber optic,One year,Yes,Electronic check,102.55,5953.13,No
CUST_00507,Female,1,No,No,59,Yes,Fiber optic,Two year,Yes,Credit card,80.45,4855.33,No
CUST_00508,Male,0,No,No,5,Yes,No,Month-to-month,Yes,Mailed check,23.94,115.53,Yes
CUST_00509,Female,0,Yes,No,54,No,DSL,One year,No,Bank transfer,55.92,2875.09,No
CUST_00510,Female,0,No,Yes,44,Yes,DSL,Month-to-month,No,Bank transfer,59.08,2570.96,No
